h2s,tz=0,v=1.5
time,h2s,so2
1689577920,NaN,2.000e-01
1689577980,NaN,2.000e-01
1689578040,NaN,2.000e-01
1689578100,NaN,2.000e-01
1689578160,NaN,2.000e-01
1689578220,NaN,2.000e-01
1689578280,NaN,2.000e-01
1689578520,5.190e-01,NaN
1689578580,5.030e-01,NaN
1689578640,4.700e-01,NaN
1689578700,4.610e-01,NaN
1689578760,4.560e-01,NaN
1689578820,4.370e-01,NaN
1689578880,4.370e-01,NaN
1689579060,NaN,2.000e-01
1689579120,NaN,2.000e-01
1689579180,NaN,2.000e-01
1689579240,NaN,2.000e-01
1689579300,NaN,2.000e-01
1689579360,NaN,2.000e-01
1689579420,NaN,2.000e-01
1689579480,NaN,2.000e-01
1689579720,4.530e-01,NaN
1689579780,4.910e-01,NaN
1689579840,5.200e-01,NaN
1689579900,5.330e-01,NaN
1689579960,5.400e-01,NaN
1689580020,5.030e-01,NaN
1689580080,4.830e-01,NaN
1689580260,NaN,2.000e-01
1689580320,NaN,2.000e-01
1689580380,NaN,2.000e-01
1689580440,NaN,2.000e-01
1689580500,NaN,2.000e-01
1689580560,NaN,2.000e-01
1689580620,NaN,2.000e-01
1689580680,NaN,2.000e-01
1689580920,5.070e-01,NaN
1689580980,4.910e-01,NaN
1689581040,5.080e-01,NaN
1689581100,5.440e-01,NaN
1689581160,5.340e-01,NaN
1689581220,5.820e-01,NaN
1689581280,5.940e-01,NaN
1689581460,NaN,2.000e-01
1689581520,NaN,2.000e-01
1689581580,NaN,2.000e-01
1689581640,NaN,2.000e-01
1689581700,NaN,2.000e-01
1689581760,NaN,2.000e-01
1689581820,NaN,2.000e-01
1689581880,NaN,2.000e-01
1689582060,5.850e-01,NaN
1689582120,5.740e-01,NaN
1689582180,5.610e-01,NaN
1689582240,5.330e-01,NaN
1689582300,5.120e-01,NaN
1689582360,5.370e-01,NaN
1689582420,5.550e-01,NaN
1689582480,5.390e-01,NaN
1689582660,NaN,2.000e-01
1689582720,NaN,2.000e-01
1689582780,NaN,2.000e-01
1689582840,NaN,2.000e-01
1689582900,NaN,2.000e-01
1689582960,NaN,2.000e-01
1689583020,NaN,2.000e-01
1689583080,NaN,2.000e-01
1689583260,5.410e-01,NaN
1689583320,5.160e-01,NaN
1689583380,4.700e-01,NaN
1689583440,4.370e-01,NaN
1689583500,4.290e-01,NaN
1689583560,2.000e-01,NaN
1689583620,2.000e-01,NaN
1689583680,2.000e-01,NaN
1689583860,NaN,2.000e-01
1689583920,NaN,2.000e-01
1689583980,NaN,2.000e-01
1689584040,NaN,2.000e-01
1689584100,NaN,2.000e-01
1689584160,NaN,2.000e-01
1689584220,NaN,2.000e-01
1689584280,NaN,2.000e-01
1689584460,2.000e-01,NaN
1689584520,2.000e-01,NaN
1689584580,4.090e-01,NaN
1689584640,4.140e-01,NaN
1689584700,4.010e-01,NaN
1689584760,2.000e-01,NaN
1689584820,2.000e-01,NaN
1689584880,2.000e-01,NaN
1689585060,NaN,2.000e-01
1689585120,NaN,2.000e-01
1689585180,NaN,2.000e-01
1689585240,NaN,2.000e-01
1689585300,NaN,2.000e-01
1689585360,NaN,2.000e-01
1689585420,NaN,2.000e-01
1689585480,NaN,2.000e-01
1689585660,2.000e-01,NaN
1689585720,2.000e-01,NaN
1689585780,2.000e-01,NaN
1689585840,2.000e-01,NaN
1689585900,2.000e-01,NaN
1689585960,2.000e-01,NaN
1689586020,2.000e-01,NaN
1689586080,2.000e-01,NaN
1689586260,NaN,2.000e-01
1689586320,NaN,2.000e-01
1689586380,NaN,2.000e-01
1689586440,NaN,2.000e-01
1689586500,NaN,2.000e-01
1689586560,NaN,2.000e-01
1689586620,NaN,2.000e-01
1689586680,NaN,2.000e-01
1689586920,2.000e-01,NaN
1689586980,4.050e-01,NaN
1689587040,4.350e-01,NaN
1689587100,4.550e-01,NaN
1689587160,4.450e-01,NaN
1689587220,4.380e-01,NaN
1689587280,4.440e-01,NaN
1689587520,NaN,2.000e-01
1689587580,NaN,2.000e-01
1689587640,NaN,2.000e-01
1689587700,NaN,2.000e-01
1689587760,NaN,2.000e-01
1689587820,NaN,2.000e-01
1689587880,NaN,2.000e-01
1689588060,4.520e-01,NaN
1689588120,4.730e-01,NaN
1689588180,5.580e-01,NaN
1689588240,6.120e-01,NaN
1689588300,6.610e-01,NaN
1689588360,7.140e-01,NaN
1689588420,7.000e-01,NaN
1689588480,7.460e-01,NaN
1689588660,NaN,2.000e-01
1689588720,NaN,2.000e-01
1689588780,NaN,2.000e-01
1689588840,NaN,2.000e-01
1689588900,NaN,2.000e-01
1689588960,NaN,2.000e-01
1689589020,NaN,4.260e-01
1689589080,NaN,4.500e-01
1689589320,7.950e-01,NaN
1689589380,8.270e-01,NaN
1689589440,8.520e-01,NaN
1689589500,8.410e-01,NaN
1689589560,8.100e-01,NaN
1689589620,7.880e-01,NaN
1689589680,7.670e-01,NaN
1689589860,NaN,4.500e-01
1689589920,NaN,4.780e-01
1689589980,NaN,5.180e-01
1689590040,NaN,4.930e-01
1689590100,NaN,4.110e-01
1689590160,NaN,2.000e-01
1689590220,NaN,2.000e-01
1689590280,NaN,2.000e-01
1689590520,7.760e-01,NaN
1689590580,7.570e-01,NaN
1689590640,7.070e-01,NaN
1689590700,6.750e-01,NaN
1689590760,6.700e-01,NaN
1689590820,6.850e-01,NaN
1689590880,7.600e-01,NaN
1689591120,NaN,2.000e-01
1689591180,NaN,2.000e-01
1689591240,NaN,2.000e-01
1689591300,NaN,2.000e-01
1689591360,NaN,2.000e-01
1689591420,NaN,2.000e-01
1689591480,NaN,2.000e-01
1689591720,7.670e-01,NaN
1689591780,7.390e-01,NaN
1689591840,6.660e-01,NaN
1689591900,5.980e-01,NaN
1689591960,5.260e-01,NaN
1689592020,4.760e-01,NaN
1689592080,4.120e-01,NaN
1689592260,NaN,2.000e-01
1689592320,NaN,2.000e-01
1689592380,NaN,2.000e-01
1689592440,NaN,2.000e-01
1689592500,NaN,2.000e-01
1689592560,NaN,2.000e-01
1689592620,NaN,2.000e-01
1689592680,NaN,2.000e-01
1689592920,4.010e-01,NaN
1689592980,2.000e-01,NaN
1689593040,2.000e-01,NaN
1689593100,2.000e-01,NaN
1689593160,2.000e-01,NaN
1689593220,2.000e-01,NaN
1689593280,2.000e-01,NaN
1689593460,NaN,2.000e-01
1689593520,NaN,2.000e-01
1689593580,NaN,2.000e-01
1689593640,NaN,2.000e-01
1689593700,NaN,2.000e-01
1689593760,NaN,2.000e-01
1689593820,NaN,2.000e-01
1689593880,NaN,2.000e-01
1689594120,2.000e-01,NaN
1689594180,4.210e-01,NaN
1689594240,5.180e-01,NaN
1689594300,6.570e-01,NaN
1689594360,7.930e-01,NaN
1689594420,7.990e-01,NaN
1689594480,8.100e-01,NaN
1689594720,NaN,2.000e-01
1689594780,NaN,2.000e-01
1689594840,NaN,2.000e-01
1689594900,NaN,2.000e-01
1689594960,NaN,2.000e-01
1689595020,NaN,2.000e-01
1689595080,NaN,2.000e-01
1689595320,8.290e-01,NaN
1689595380,8.010e-01,NaN
1689595440,7.740e-01,NaN
1689595500,7.820e-01,NaN
1689595560,7.580e-01,NaN
1689595620,7.440e-01,NaN
1689595680,7.590e-01,NaN
1689595920,NaN,2.000e-01
1689595980,NaN,2.000e-01
1689596040,NaN,2.000e-01
1689596100,NaN,2.000e-01
1689596160,NaN,2.000e-01
1689596220,NaN,2.000e-01
1689596280,NaN,2.000e-01
1689596520,7.390e-01,NaN
1689596580,7.140e-01,NaN
1689596640,6.870e-01,NaN
1689596700,6.800e-01,NaN
1689596760,6.600e-01,NaN
1689596820,6.780e-01,NaN
1689596880,7.170e-01,NaN
1689597120,NaN,2.000e-01
1689597180,NaN,2.000e-01
1689597240,NaN,2.000e-01
1689597300,NaN,2.000e-01
1689597360,NaN,2.000e-01
1689597420,NaN,2.000e-01
1689597480,NaN,2.000e-01
1689597660,7.380e-01,NaN
1689597720,7.350e-01,NaN
1689597780,7.270e-01,NaN
1689597840,7.040e-01,NaN
1689597900,6.850e-01,NaN
1689597960,6.600e-01,NaN
1689598020,6.800e-01,NaN
1689598080,6.830e-01,NaN
1689598320,NaN,2.000e-01
1689598380,NaN,2.000e-01
1689598440,NaN,2.000e-01
1689598500,NaN,2.000e-01
1689598560,NaN,2.000e-01
1689598620,NaN,2.000e-01
1689598680,NaN,2.000e-01
1689598860,7.010e-01,NaN
1689598920,7.230e-01,NaN
1689598980,7.270e-01,NaN
1689599040,7.350e-01,NaN
1689599100,7.390e-01,NaN
1689599160,7.490e-01,NaN
1689599220,7.210e-01,NaN
1689599280,7.240e-01,NaN
1689599520,NaN,2.000e-01
1689599580,NaN,2.000e-01
1689599640,NaN,2.000e-01
1689599700,NaN,2.000e-01
1689599760,NaN,2.000e-01
1689599820,NaN,2.000e-01
1689599880,NaN,2.000e-01
1689600120,7.290e-01,NaN
1689600180,7.510e-01,NaN
1689600240,7.810e-01,NaN
1689600300,8.170e-01,NaN
1689600360,8.330e-01,NaN
1689600420,8.250e-01,NaN
1689600480,8.000e-01,NaN
1689600660,NaN,2.000e-01
1689600720,NaN,2.000e-01
1689600780,NaN,2.000e-01
1689600840,NaN,2.000e-01
1689600900,NaN,2.000e-01
1689600960,NaN,2.000e-01
1689601020,NaN,2.000e-01
1689601080,NaN,2.000e-01
1689601320,7.740e-01,NaN
1689601380,6.920e-01,NaN
1689601440,6.190e-01,NaN
1689601500,5.340e-01,NaN
1689601560,4.870e-01,NaN
1689601620,4.900e-01,NaN
1689601680,4.980e-01,NaN
1689601920,NaN,2.000e-01
1689601980,NaN,2.000e-01
1689602040,NaN,2.000e-01
1689602100,NaN,2.000e-01
1689602160,NaN,2.000e-01
1689602220,NaN,2.000e-01
1689602280,NaN,2.000e-01
1689602460,5.290e-01,NaN
1689602520,5.830e-01,NaN
1689602580,6.300e-01,NaN
1689602640,6.270e-01,NaN
1689602700,6.690e-01,NaN
1689602760,6.760e-01,NaN
1689602820,6.940e-01,NaN
1689602880,7.470e-01,NaN
1689603120,NaN,2.000e-01
1689603180,NaN,2.000e-01
1689603240,NaN,2.000e-01
1689603300,NaN,2.000e-01
1689603360,NaN,2.000e-01
1689603420,NaN,2.000e-01
1689603480,NaN,2.000e-01
1689603660,7.670e-01,NaN
1689603720,7.880e-01,NaN
1689603780,7.920e-01,NaN
1689603840,7.870e-01,NaN
1689603900,7.270e-01,NaN
1689603960,6.630e-01,NaN
1689604020,6.160e-01,NaN
1689604080,6.370e-01,NaN
1689604320,NaN,2.000e-01
1689604380,NaN,2.000e-01
1689604440,NaN,2.000e-01
1689604500,NaN,2.000e-01
1689604560,NaN,2.000e-01
1689604620,NaN,2.000e-01
1689604680,NaN,2.000e-01
1689604860,6.200e-01,NaN
1689604920,6.350e-01,NaN
1689604980,6.820e-01,NaN
1689605040,7.520e-01,NaN
1689605100,7.650e-01,NaN
1689605160,7.630e-01,NaN
1689605220,7.620e-01,NaN
1689605280,7.620e-01,NaN
1689605520,NaN,2.000e-01
1689605580,NaN,2.000e-01
1689605640,NaN,2.000e-01
1689605700,NaN,2.000e-01
1689605760,NaN,2.000e-01
1689605820,NaN,2.000e-01
1689605880,NaN,2.000e-01
1689606060,7.350e-01,NaN
1689606120,7.400e-01,NaN
1689606180,7.180e-01,NaN
1689606240,6.990e-01,NaN
1689606300,6.710e-01,NaN
1689606360,6.690e-01,NaN
1689606420,6.720e-01,NaN
1689606480,6.420e-01,NaN
1689606720,NaN,2.000e-01
1689606780,NaN,2.000e-01
1689606840,NaN,2.000e-01
1689606900,NaN,2.000e-01
1689606960,NaN,2.000e-01
1689607140,6.390e-01,NaN
1689607200,5.930e-01,NaN
1689607260,5.420e-01,NaN
1689619860,9.940e-01,NaN
1689619920,6.730e-01,NaN
1689619980,2.000e-01,NaN
1689620040,2.000e-01,NaN
1689620100,2.000e-01,NaN
1689620280,NaN,2.000e-01
1689620340,NaN,2.000e-01
1689620400,NaN,2.000e-01
1689620460,NaN,2.000e-01
1689620520,NaN,2.000e-01
1689620580,NaN,2.000e-01
1689620640,NaN,2.000e-01
1689620700,NaN,2.000e-01
1689620880,2.000e-01,NaN
1689620940,2.000e-01,NaN
1689621000,2.000e-01,NaN
1689621060,2.000e-01,NaN
1689621120,2.000e-01,NaN
1689621180,2.000e-01,NaN
1689621240,2.000e-01,NaN
1689621300,2.000e-01,NaN
1689621480,NaN,2.000e-01
1689621540,NaN,2.000e-01
1689621600,NaN,2.000e-01
1689621660,NaN,2.000e-01
1689621720,NaN,2.000e-01
1689621780,NaN,2.000e-01
1689621840,NaN,2.000e-01
1689621900,NaN,2.000e-01
1689622080,2.000e-01,NaN
1689622140,2.000e-01,NaN
1689622200,2.000e-01,NaN
1689622260,2.000e-01,NaN
1689622320,2.000e-01,NaN
1689622380,2.000e-01,NaN
1689622440,2.000e-01,NaN
1689622500,2.000e-01,NaN
1689622680,NaN,2.000e-01
1689622740,NaN,2.000e-01
1689622800,NaN,2.000e-01
1689622860,NaN,2.000e-01
1689622920,NaN,2.000e-01
1689622980,NaN,2.000e-01
1689623040,NaN,2.000e-01
1689623100,NaN,2.000e-01
1689623280,2.000e-01,NaN
1689623340,2.000e-01,NaN
1689623400,2.000e-01,NaN
1689623460,2.000e-01,NaN
1689623520,2.000e-01,NaN
1689623580,2.000e-01,NaN
1689623640,2.000e-01,NaN
1689623700,2.000e-01,NaN
1689623880,NaN,2.000e-01
1689623940,NaN,2.000e-01
1689624000,NaN,2.000e-01
1689624060,NaN,2.000e-01
1689624120,NaN,2.000e-01
1689624180,NaN,2.000e-01
1689624240,NaN,2.000e-01
1689624300,NaN,2.000e-01
1689624480,2.000e-01,NaN
1689624540,2.000e-01,NaN
1689624600,2.000e-01,NaN
1689624660,2.000e-01,NaN
1689624720,2.000e-01,NaN
1689624780,2.000e-01,NaN
1689624840,2.000e-01,NaN
1689624900,2.000e-01,NaN
1689625080,NaN,2.000e-01
1689625140,NaN,2.000e-01
1689625200,NaN,2.000e-01
1689625260,NaN,2.000e-01
1689625320,NaN,2.000e-01
1689625380,NaN,2.000e-01
1689625440,NaN,2.000e-01
1689625500,NaN,2.000e-01
1689625740,2.000e-01,NaN
1689625800,2.000e-01,NaN
1689625860,2.000e-01,NaN
1689625920,2.000e-01,NaN
1689625980,2.000e-01,NaN
1689626040,2.000e-01,NaN
1689626100,2.000e-01,NaN
1689626340,NaN,2.000e-01
1689626400,NaN,2.000e-01
1689626460,NaN,2.000e-01
1689626520,NaN,2.000e-01
1689626580,NaN,2.000e-01
1689626640,NaN,2.000e-01
1689626700,NaN,2.000e-01
1689626880,2.000e-01,NaN
1689626940,2.000e-01,NaN
1689627000,2.000e-01,NaN
1689627060,2.000e-01,NaN
1689627120,2.000e-01,NaN
1689627180,2.000e-01,NaN
1689627240,2.000e-01,NaN
1689627300,2.000e-01,NaN
1689627540,NaN,2.000e-01
1689627600,NaN,2.000e-01
1689627660,NaN,2.000e-01
1689627720,NaN,2.000e-01
1689627780,NaN,2.000e-01
1689627840,NaN,2.000e-01
1689627900,NaN,2.000e-01
1689628140,2.000e-01,NaN
1689628200,2.000e-01,NaN
1689628260,2.000e-01,NaN
1689628320,2.000e-01,NaN
1689628380,2.000e-01,NaN
1689628440,2.000e-01,NaN
1689628500,2.000e-01,NaN
1689630720,2.000e-01,NaN
1689630780,2.000e-01,NaN
1689630840,2.000e-01,NaN
1689630900,4.150e-01,NaN
1689630960,2.000e-01,NaN
1689631020,2.000e-01,NaN
1689631200,NaN,2.000e-01
1689631260,NaN,2.000e-01
1689631320,NaN,2.000e-01
1689631380,NaN,2.000e-01
1689631440,NaN,2.000e-01
1689631500,NaN,2.000e-01
1689631560,NaN,2.000e-01
1689631620,NaN,2.000e-01
1689631800,2.000e-01,NaN
1689631860,2.000e-01,NaN
1689631920,2.000e-01,NaN
1689631980,2.000e-01,NaN
1689632040,2.000e-01,NaN
1689632100,2.000e-01,NaN
1689632160,2.000e-01,NaN
1689632220,2.000e-01,NaN
1689632460,NaN,2.000e-01
1689632520,NaN,2.000e-01
1689632580,NaN,2.000e-01
1689632640,NaN,2.000e-01
1689632700,NaN,2.000e-01
1689632760,NaN,2.000e-01
1689632820,NaN,2.000e-01
1689633000,2.000e-01,NaN
1689633060,2.000e-01,NaN
1689633120,2.000e-01,NaN
1689633180,2.000e-01,NaN
1689633240,2.000e-01,NaN
1689633300,4.220e-01,NaN
1689633360,4.330e-01,NaN
1689633420,4.450e-01,NaN
1689633600,NaN,2.000e-01
1689633660,NaN,2.000e-01
1689633720,NaN,2.000e-01
1689633780,NaN,2.000e-01
1689633840,NaN,2.000e-01
1689633900,NaN,2.000e-01
1689633960,NaN,2.000e-01
1689634020,NaN,2.000e-01
1689634320,4.250e-01,NaN
1689634380,2.000e-01,NaN
1689634440,2.000e-01,NaN
1689634500,2.000e-01,NaN
1689634560,2.000e-01,NaN
1689634620,2.000e-01,NaN
1689634800,NaN,2.000e-01
1689634860,NaN,2.000e-01
1689634920,NaN,2.000e-01
1689634980,NaN,2.000e-01
1689635040,NaN,2.000e-01
1689635100,NaN,2.000e-01
1689635160,NaN,2.000e-01
1689635220,NaN,2.000e-01
1689635400,2.000e-01,NaN
1689635460,2.000e-01,NaN
1689635520,2.000e-01,NaN
1689635580,2.000e-01,NaN
1689635640,2.000e-01,NaN
1689635700,2.000e-01,NaN
1689635760,2.000e-01,NaN
1689635820,2.000e-01,NaN
1689636060,NaN,2.000e-01
1689636120,NaN,2.000e-01
1689636180,NaN,2.000e-01
1689636240,NaN,2.000e-01
1689636300,NaN,2.000e-01
1689636360,NaN,2.000e-01
1689636420,NaN,2.000e-01
1689636600,2.000e-01,NaN
1689636660,2.000e-01,NaN
1689636720,2.000e-01,NaN
1689636780,2.000e-01,NaN
1689636840,2.000e-01,NaN
1689636900,2.000e-01,NaN
1689636960,2.000e-01,NaN
1689637020,2.000e-01,NaN
1689637200,NaN,2.000e-01
1689637260,NaN,2.000e-01
1689637320,NaN,2.000e-01
1689637380,NaN,2.000e-01
1689637440,NaN,2.000e-01
1689637500,NaN,2.000e-01
1689637560,NaN,2.000e-01
1689637800,2.000e-01,NaN
1689637860,2.000e-01,NaN
1689637920,2.000e-01,NaN
1689637980,2.000e-01,NaN
1689638040,2.000e-01,NaN
1689638100,2.000e-01,NaN
1689638160,2.000e-01,NaN
1689638220,2.000e-01,NaN
1689638400,NaN,2.000e-01
1689638460,NaN,2.000e-01
1689638520,NaN,2.000e-01
1689638580,NaN,2.000e-01
1689638640,NaN,2.000e-01
1689638700,NaN,2.000e-01
1689638760,NaN,2.000e-01
1689638820,NaN,2.000e-01
1689639000,2.000e-01,NaN
1689639060,2.000e-01,NaN
1689639120,2.000e-01,NaN
1689639180,2.000e-01,NaN
1689639240,2.000e-01,NaN
1689639300,2.000e-01,NaN
1689639360,2.000e-01,NaN
1689639420,2.000e-01,NaN
1689639660,NaN,2.000e-01
1689639720,NaN,2.000e-01
1689639780,NaN,2.000e-01
1689639840,NaN,2.000e-01
1689639900,NaN,2.000e-01
1689639960,NaN,2.000e-01
1689640020,NaN,2.000e-01
1689640200,2.000e-01,NaN
1689640260,2.000e-01,NaN
1689640320,2.000e-01,NaN
1689640380,2.000e-01,NaN
1689640440,2.000e-01,NaN
1689640500,2.000e-01,NaN
1689640560,2.000e-01,NaN
1689640620,2.000e-01,NaN
1689640800,NaN,2.000e-01
1689640860,NaN,2.000e-01
1689640920,NaN,2.000e-01
1689640980,NaN,2.000e-01
1689641040,NaN,2.000e-01
1689641100,NaN,2.000e-01
1689641160,NaN,2.000e-01
1689641220,NaN,2.000e-01
1689641460,2.000e-01,NaN
1689641520,2.000e-01,NaN
1689641580,2.000e-01,NaN
1689641640,2.000e-01,NaN
1689641700,2.000e-01,NaN
1689641760,2.000e-01,NaN
1689641820,2.000e-01,NaN
1689642000,NaN,2.000e-01
1689642060,NaN,2.000e-01
1689642120,NaN,2.000e-01
1689642180,NaN,2.000e-01
1689642240,NaN,2.000e-01
1689642300,NaN,2.000e-01
1689642360,NaN,2.000e-01
1689642420,NaN,2.000e-01
1689642600,2.000e-01,NaN
1689642660,2.000e-01,NaN
1689642720,2.000e-01,NaN
1689642780,2.000e-01,NaN
1689642840,2.000e-01,NaN
1689642900,2.000e-01,NaN
1689642960,2.000e-01,NaN
1689643020,2.000e-01,NaN
1689643200,NaN,2.000e-01
1689643260,NaN,2.000e-01
1689643320,NaN,2.000e-01
1689643380,NaN,2.000e-01
1689643440,NaN,2.000e-01
1689643500,NaN,2.000e-01
1689643560,NaN,2.000e-01
1689643620,NaN,2.000e-01
1689643860,2.000e-01,NaN
1689643920,2.000e-01,NaN
1689643980,2.000e-01,NaN
1689644040,2.000e-01,NaN
1689644100,2.000e-01,NaN
1689644160,2.000e-01,NaN
1689644220,2.000e-01,NaN
1689644400,NaN,2.000e-01
1689644460,NaN,2.000e-01
1689644520,NaN,2.000e-01
1689644580,NaN,2.000e-01
1689644640,NaN,2.000e-01
1689644700,NaN,2.000e-01
1689644760,NaN,2.000e-01
1689644820,NaN,2.000e-01
1689645000,2.000e-01,NaN
1689645060,4.170e-01,NaN
1689645120,4.400e-01,NaN
1689645180,4.680e-01,NaN
1689645240,4.410e-01,NaN
1689645300,4.280e-01,NaN
1689645360,4.310e-01,NaN
1689645420,4.410e-01,NaN
1689645600,NaN,2.000e-01
1689645660,NaN,2.000e-01
1689645720,NaN,2.000e-01
1689645780,NaN,2.000e-01
1689645840,NaN,2.000e-01
1689645900,NaN,2.000e-01
1689645960,NaN,2.000e-01
1689646020,NaN,2.000e-01
1689646200,4.400e-01,NaN
1689646260,4.390e-01,NaN
1689646320,4.210e-01,NaN
1689646380,4.310e-01,NaN
1689646440,4.410e-01,NaN
1689646500,4.560e-01,NaN
1689646560,5.110e-01,NaN
1689646620,4.990e-01,NaN
1689646800,NaN,2.000e-01
1689646860,NaN,2.000e-01
1689646920,NaN,2.000e-01
1689646980,NaN,2.000e-01
1689647040,NaN,2.000e-01
1689647100,NaN,2.000e-01
1689647160,NaN,2.000e-01
1689647220,NaN,2.000e-01
1689647400,4.920e-01,NaN
1689647460,4.790e-01,NaN
1689647520,4.690e-01,NaN
1689647580,4.830e-01,NaN
1689647640,4.790e-01,NaN
1689647700,4.720e-01,NaN
1689647760,5.090e-01,NaN
1689647820,5.040e-01,NaN
1689648000,NaN,2.000e-01
1689648060,NaN,2.000e-01
1689648120,NaN,2.000e-01
1689648180,NaN,2.000e-01
1689648240,NaN,2.000e-01
1689648300,NaN,2.000e-01
1689648360,NaN,2.000e-01
1689648420,NaN,2.000e-01
1689648660,4.750e-01,NaN
1689648720,4.660e-01,NaN
1689648780,4.640e-01,NaN
1689648840,4.400e-01,NaN
1689648900,4.420e-01,NaN
1689648960,4.620e-01,NaN
1689649020,4.610e-01,NaN
1689649260,NaN,2.000e-01
1689649320,NaN,2.000e-01
1689649380,NaN,2.000e-01
1689649440,NaN,2.000e-01
1689649500,NaN,2.000e-01
1689649560,NaN,2.000e-01
1689649860,4.540e-01,NaN
1689649920,4.920e-01,NaN
1689649980,4.790e-01,NaN
1689650040,4.530e-01,NaN
1689650100,4.710e-01,NaN
1689650160,4.670e-01,NaN
1689650220,4.230e-01,NaN
1689650280,4.390e-01,NaN
1689650460,NaN,2.000e-01
1689650520,NaN,2.000e-01
1689650580,NaN,2.000e-01
1689650640,NaN,2.000e-01
1689650700,NaN,2.000e-01
1689650760,NaN,2.000e-01
1689650820,NaN,2.000e-01
1689650880,NaN,2.000e-01
1689651060,4.490e-01,NaN
1689651120,4.670e-01,NaN
1689651180,5.180e-01,NaN
1689651240,5.240e-01,NaN
1689651300,5.270e-01,NaN
1689651360,4.850e-01,NaN
1689651420,5.100e-01,NaN
1689651480,5.270e-01,NaN
1689651660,NaN,2.000e-01
1689651720,NaN,2.000e-01
1689651780,NaN,2.000e-01
1689651840,NaN,2.000e-01
1689651900,NaN,2.000e-01
1689651960,NaN,2.000e-01
1689652020,NaN,2.000e-01
1689652080,NaN,2.000e-01
1689652260,5.390e-01,NaN
1689652320,5.720e-01,NaN
1689652380,5.890e-01,NaN
1689652440,6.240e-01,NaN
1689652500,5.620e-01,NaN
1689652560,4.370e-01,NaN
1689652620,2.000e-01,NaN
1689652680,2.000e-01,NaN
1689652860,NaN,2.000e-01
1689652920,NaN,2.000e-01
1689652980,NaN,2.000e-01
1689653040,NaN,2.000e-01
1689653100,NaN,2.000e-01
1689653160,NaN,2.000e-01
1689653220,NaN,2.000e-01
1689653460,4.020e-01,NaN
1689653520,4.570e-01,NaN
1689653580,5.600e-01,NaN
1689653640,6.500e-01,NaN
1689653700,7.420e-01,NaN
1689653760,7.400e-01,NaN
1689653820,7.210e-01,NaN
1689653880,7.060e-01,NaN
1689654060,NaN,2.000e-01
1689654120,NaN,2.000e-01
1689654180,NaN,2.000e-01
1689654240,NaN,2.000e-01
1689654300,NaN,2.000e-01
1689654360,NaN,2.000e-01
1689654420,NaN,2.000e-01
1689654480,NaN,2.000e-01
1689654660,7.180e-01,NaN
1689654720,7.340e-01,NaN
1689654780,7.380e-01,NaN
1689654840,7.680e-01,NaN
1689654900,7.910e-01,NaN
1689654960,7.800e-01,NaN
1689655020,7.560e-01,NaN
1689655080,7.530e-01,NaN
1689655260,NaN,2.000e-01
1689655320,NaN,2.000e-01
1689655380,NaN,2.000e-01
1689655440,NaN,2.000e-01
1689655500,NaN,2.000e-01
1689655560,NaN,2.000e-01
1689655620,NaN,2.000e-01
1689655680,NaN,2.000e-01
1689655860,7.380e-01,NaN
1689655920,6.460e-01,NaN
1689655980,5.730e-01,NaN
1689656040,4.700e-01,NaN
1689656100,2.000e-01,NaN
1689656160,2.000e-01,NaN
1689656220,2.000e-01,NaN
1689656280,2.000e-01,NaN
1689656460,NaN,2.000e-01
1689656520,NaN,2.000e-01
1689656580,NaN,2.000e-01
1689656640,NaN,2.000e-01
1689656700,NaN,2.000e-01
1689656760,NaN,2.000e-01
1689656820,NaN,2.000e-01
1689656880,NaN,2.000e-01
1689656940,NaN,2.000e-01
1689657000,NaN,2.000e-01
1689657060,2.000e-01,NaN
1689657120,4.140e-01,NaN
1689657180,4.350e-01,NaN
1689657240,4.290e-01,NaN
1689657300,4.280e-01,NaN
1689657360,4.360e-01,NaN
1689657420,4.250e-01,NaN
1689657480,4.390e-01,NaN
1689657660,NaN,2.000e-01
1689657720,NaN,2.000e-01
1689657780,NaN,2.000e-01
1689657840,NaN,2.000e-01
1689657900,NaN,2.000e-01
1689657960,NaN,2.000e-01
1689658020,NaN,2.000e-01
1689658080,NaN,2.000e-01
1689658260,4.550e-01,NaN
1689658320,4.660e-01,NaN
1689658380,4.620e-01,NaN
1689658440,4.880e-01,NaN
1689658500,4.960e-01,NaN
1689658560,4.850e-01,NaN
1689658620,4.860e-01,NaN
1689658680,4.850e-01,NaN
1689658860,NaN,2.000e-01
1689658920,NaN,2.000e-01
1689658980,NaN,4.080e-01
1689659040,NaN,4.430e-01
1689659100,NaN,4.320e-01
1689659160,NaN,4.310e-01
1689659220,NaN,4.240e-01
1689659280,NaN,4.330e-01
1689659460,4.860e-01,NaN
1689659520,4.830e-01,NaN
1689659580,4.930e-01,NaN
1689659640,4.730e-01,NaN
1689659700,4.650e-01,NaN
1689659760,4.520e-01,NaN
